,,,053 ZOONOSIS-RABIA PERSONAS AGREDIDAS,188 PREVENCIÓN Y CONTROL DE RABIA ANIMALES VACUNADOS,,,,,,,189 PREVENCIÓN Y CONTROL DE RABIA ANIMALES EN CONTROL,,,190 PREVENCIÓN Y CONTROL DE RABIA ANIMALES ESTERILIZADOS,,,,,,,,,,,,,,,,,,,,,,,,,Grand Total
,,,,RAV09 PERRO AUTORIDAD LOCAL,RAV10 PERRO GRUPOS DE LA COMUNIDAD,RAV14 GATO AUTORIDAD LOCAL,RAV15 GATO GRUPOS DE LA COMUNIDAD,RAV16 PERRO SSA,RAV17 GATO SSA,Total,RAE03 CENTRO DE ATENCIÓN CANINA,RAE04 AUTORIDAD LOCAL,Total,RAM21 PERRO MACHO MENOR DE UN AÑO SSA,RAM22 PERRO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM23 PERRO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM24 PERRO MACHO UN AÑO Y MÁS SSA,RAM25 PERRO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM26 PERRO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM27 PERRO HEMBRA MENOR DE UN AÑO SSA,RAM28 PERRO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM29 PERRO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM30 PERRO HEMBRA UN AÑO Y MÁS SSA,RAM31 PERRO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM32 PERRO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM33 GATO MACHO MENOR DE UN AÑO SSA,RAM34 GATO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM35 GATO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM36 GATO MACHO UN AÑO Y MÁS SSA,RAM37 GATO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM38 GATO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM39 GATO HEMBRA MENOR DE UN AÑO SSA,RAM40 GATO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM41 GATO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM42 GATO HEMBRA UN AÑO Y MÁS SSA,RAM43 GATO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM44 GATO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,Total,
Entidad,Jurisdicción,Municipio,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total
,,Total,303,9915,,1815,,63238,8359,83327,,1827,1827,52,49,,208,72,,355,208,,669,264,,200,85,,112,69,,350,179,,263,155,,3290,88747
,3  TULA,64  TEPETITLÁN,20,941,,231,,4047,464,5683,,32,32,4,,,17,2,,27,2,,65,4,,2,1,,6,3,,8,4,,34,2,,181,5916
,,67  TEZONTEPEC DE ALDAMA,25,,,,,11715,1793,13508,,19,19,2,2,,10,2,,63,22,,147,34,,6,1,,3,,,43,6,,50,17,,408,13960
,,70  TLAHUELILPAN,27,,,,,4889,451,5340,,66,66,10,,,11,2,,33,3,,28,11,,6,2,,9,1,,22,1,,20,2,,161,5594
,,76  TULA DE ALLENDE,46,2605,,455,,24440,2482,29982,,15,15,14,19,,48,71,,105,157,,256,291,,39,18,,21,43,,103,89,,89,112,,1475,31518
,,Total,118,3546,,686,,45091,5190,54513,,132,132,30,21,,86,77,,228,184,,496,340,,53,22,,39,47,,176,100,,193,133,,2225,56988
,4  HUICHAPAN,17  CHAPANTONGO,12,998,,241,,5075,767,7081,340,18,358,10,3,,21,5,,58,22,,68,33,,13,,,11,,,28,1,,22,6,,301,7752
,,29  HUICHAPAN,60,2519,,555,,11641,1408,16123,301,,301,1,16,,3,48,,12,129,,26,195,,2,25,,1,19,,12,85,,8,57,,639,17123
,,44  NOPALA DE VILLAGRÁN,19,1263,,440,,5622,627,7952,,359,359,,9,,,31,2,,43,,,121,,,9,,,17,,,25,,,48,,305,8635
,,59  TECOZAUTLA,41,2021,,505,,7529,731,10786,,451,451,2,38,,4,60,12,2,122,15,16,201,,,15,,,21,,,37,,10,53,,608,11886
,,Total,132,6801,,1741,,29867,3533,41942,641,828,1469,13,66,,28,144,14,72,316,15,110,550,,15,49,,12,57,,40,148,,40,164,,1853,45396
,5  ZIMAPÁN,43  NICOLÁS FLORES,3,1282,,445,,1695,468,3890,,,,1,,,2,,,,,,1,,,,,,,,,1,,,2,,,7,3900
,,47  PACULA,10,386,,56,,1668,281,2391,,,,6,,,9,,,24,,,17,,,,,,3,,,3,,,11,,,73,2474
,,58  TASQUILLO,30,1812,,723,,4018,617,7170,8,636,644,,39,,,55,,5,140,,1,206,,,18,,,11,,,63,,,71,,609,8453
,,84  ZIMAPÁN,41,3218,,595,,11772,1545,17130,,,,35,,,52,,,120,,,228,,,16,,,27,,,45,,,89,,,612,17783
,,Total,84,6698,,1819,,19153,2911,30581,8,636,644,42,39,,63,55,,149,140,,247,206,,16,18,,30,11,,49,63,,102,71,,1301,32610
,6  IXMIQUILPAN,6   ALFAJAYUCAN,31,909,,289,,7619,1345,10162,291,149,440,18,,,84,,,94,,,203,,,13,,,14,,,38,,,41,,,505,11138
,,15  CARDONAL,59,1167,,319,,6683,1133,9302,152,91,243,56,,,148,,,119,,,227,,,18,,,32,,,36,,,67,,,703,10307
,,19  CHILCUAUTLA,23,1369,,412,,4858,833,7472,36,9,45,4,,,13,,,40,,,105,,,11,,,,,,15,,,21,,,209,7749
,,30  IXMIQUILPAN,126,4500,,1310,,17472,2620,25902,633,480,1113,31,19,,75,30,1,181,101,6,403,139,7,67,36,,69,10,,105,91,4,150,59,4,1588,28729
,,Total,239,7945,,2330,,36632,5931,52838,1112,729,1841,109,19,,320,30,1,434,101,6,938,139,7,109,36,,115,10,,194,91,4,279,59,4,3005,57923
,7  ACTOPAN,3   ACTOPAN,109,215,,61,,12108,1600,13984,1625,,1625,,23,,,55,,,169,,,340,,,52,,,38,,,155,,,138,,970,16688
,,9   EL ARENAL,12,876,,211,,5354,502,6943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6955
,,23  FRANCISCO I. MADERO,14,774,,115,,7359,681,8929,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,8944
,,41  MIXQUIAHUALA DE JUÁREZ,18,2045,,354,,6997,643,10039,308,,308,,4,,,13,,,20,,,103,,,9,,,3,,,19,,,30,,201,10566
,,50  PROGRESO DE OBREGÓN,27,,,,,3550,350,3900,34,,34,,1,,,6,,,9,,,54,,,1,,,4,,,8,,,5,,88,4049
,,54  SAN SALVADOR,8,3037,,795,,8742,1198,13772,,,,,1,,,11,,,20,,,53,,,4,,,4,,,8,,,33,,134,13914
,,55  SANTIAGO DE ANAYA,12,544,,101,,6481,838,7964,15,1,16,,17,,,68,,,79,,,143,,,3,,,9,,,13,,,45,,377,8369
,,Total,200,7491,,1637,,50591,5812,65531,1982,1,1983,,46,,,153,,,297,,,693,,,69,,,58,,,203,,,252,,1771,69485
,8  METZTITLÁN,20  ELOXOCHITLÁN,,568,,211,,468,86,1333,,10,10,14,,,32,,,16,,,34,,,9,,,9,,,6,,,14,,,134,1477
,,33  JUÁREZ HIDALGO,,681,,332,,383,78,1474,20,10,30,16,,,38,,,17,,,41,,,9,,,11,,,6,,,19,,,157,1661
,,36  SAN AGUSTÍN METZQUITITLÁN,3,2198,,440,,1487,312,4437,,10,10,41,,,103,,,59,,,120,,,22,,,16,,,14,,,24,,,399,4849
,,37  METZTITLÁN,,2222,,610,,5930,1242,10004,,40,40,45,,,94,,,35,,,122,,,16,,,29,,,14,,,47,,,402,10446
,,71  TLAHUILTEPA,,2295,,755,,1953,432,5435,,10,10,25,,,72,,,30,,,138,,,11,,,17,,,15,,,43,,,351,5796
,,Total,3,7964,,2348,,10221,2150,22683,20,80,100,141,,,339,,,157,,,455,,,67,,,82,,,55,,,147,,,1443,24229
,9  MOLANGO,14  CALNALI,29,1436,,221,,3247,579,5483,,35,35,6,,,40,3,,18,4,,90,10,,10,2,,20,6,,14,5,,43,13,,284,5831
,,26  HUAZALINGO,10,596,,132,,1962,166,2856,,108,108,7,,,47,,,6,,,44,,,2,,,9,,,3,,,12,,,130,3104
,,34  LOLOTLA,20,1220,,413,,1615,403,3651,,177,177,18,,,50,,,16,,,56,,,9,,,16,,,17,,,15,,,197,4045
,,42  MOLANGO DE ESCAMILLA,13,1394,,374,,2590,547,4905,,193,193,20,,,46,,,19,,,69,,,13,,,13,,,18,,,24,,,222,5333
,,62  TEPEHUACÁN DE GUERRERO,26,2072,,619,,5574,1040,9305,,234,234,12,3,,38,12,,33,,,152,,,6,1,,9,4,,11,,,32,,,313,9878
,,73  TLANCHINOL,37,2540,,615,,6211,571,9937,,74,74,12,,,57,3,,57,,,193,,,8,1,,15,2,,13,,,32,,,393,10441
,,Total,135,9258,,2374,,21199,3306,36137,,821,821,75,3,,278,18,,149,4,,604,10,,48,4,,82,12,,76,5,,158,13,,1539,38632
,10 HUEJUTLA,11  ATLAPEXCO,65,1070,,150,,3663,410,5293,,,,17,,,64,,,18,,,113,,,1,,,3,,,2,,,15,,,233,5591
